city,seed,backbone,phase,K,eps,kappa,gating,boundary_frac,macroCatMRR,CatMRR,HR20,NDCG20,Coverage,Gini,LT20
saopaulo,45,AFM,kappa,4,0.03,0.5,double,0.1901,0.23832542653393265,0.4026614791734144,0.04710129717476177,0.01930597098815089,0.16058621764889305,0.9696821346329965,0.056691572
saopaulo,45,AFM,kappa,4,0.03,1.0,double,0.1901,0.23834144385433756,0.3852590303076031,0.04168590739263675,0.017383784060470368,0.18303710632990333,0.9608414800193528,0.0682612
saopaulo,45,AFM,kappa,4,0.03,1.5,double,0.1901,0.24028149689681494,0.3791114795435348,0.03914613156458587,0.0164405411395043,0.19457436856875585,0.9572604371390838,0.07247386
saopaulo,45,AFM,kappa,4,0.03,0.0,single,0.1901,0.18632175511729415,0.3512200054225211,0.0482137609672138,0.020554225187592312,0.1378235110695354,0.9761779895990974,0.04344906
saopaulo,45,AFM,kappa,4,0.03,0.05,single,0.1901,0.1907914124539863,0.3569017019538317,0.04838168003022543,0.020578663681024557,0.13907078266292486,0.9758662397689701,0.044662274
saopaulo,45,AFM,kappa,4,0.03,0.1,single,0.1901,0.19487060728796385,0.36088922735395385,0.048570588976113514,0.02055896980338827,0.1378235110695354,0.975410224582322,0.045816716
saopaulo,45,AFM,kappa,4,0.03,0.25,single,0.1901,0.20909930235456228,0.3748299896932052,0.047940892489819906,0.020168511636771018,0.14780168381665107,0.9736012042943663,0.04993913
saopaulo,45,AFM,kappa,4,0.03,0.5,single,0.1901,0.241611610327515,0.4034878260619212,0.046933378111750135,0.019148931051410686,0.16089803554724041,0.969430036125768,0.057042107
saopaulo,45,AFM,kappa,4,0.03,1.0,single,0.1901,0.24102353446718916,0.3822459010214292,0.040468494185802444,0.01673997149132914,0.18303710632990333,0.9602162982886588,0.07022584
saopaulo,45,AFM,kappa,4,0.03,1.5,single,0.1901,0.23941016971782014,0.36554556598169663,0.03765584988035767,0.015578558230555112,0.19550982226379796,0.9562898903495587,0.07622686
saopaulo,45,SASRec,kappa,4,0.03,0.0,double,0.1901,0.2828923566587982,0.41929100468984587,0.07508081104907435,0.03432903066114548,0.9884627377611475,0.5459634976053795,0.52620167
saopaulo,45,SASRec,kappa,4,0.03,0.05,double,0.1901,0.2842641280716392,0.4215215678767365,0.07518576046345661,0.03445638295152299,0.9893981914561896,0.5458089513296125,0.5257714
saopaulo,45,SASRec,kappa,4,0.03,0.1,double,0.1901,0.28488498735535345,0.4228389000042793,0.07539565929222115,0.03448662868720354,0.9897100093545369,0.5453314632375259,0.52585536
saopaulo,45,SASRec,kappa,4,0.03,0.25,double,0.1901,0.2857582265968313,0.4240605682802818,0.07417824608538684,0.0340924103424133,0.9909572809479265,0.5436954645110821,0.5250787
saopaulo,45,SASRec,kappa,4,0.03,0.5,double,0.1901,0.28081131656153124,0.4140544697456872,0.07172242978884177,0.03307364279957935,0.9912690988462738,0.5405109124679732,0.5243818
saopaulo,45,SASRec,kappa,4,0.03,1.0,double,0.1901,0.2651225948921113,0.3879102473056146,0.06487972797111792,0.029722654144213694,0.9903336451512317,0.5396002853472146,0.52853996
saopaulo,45,SASRec,kappa,4,0.03,1.5,double,0.1901,0.25532727784418074,0.3726479409533884,0.06099659963897401,0.02777221688036721,0.9897100093545369,0.5419460130787586,0.53323746
saopaulo,45,SASRec,kappa,4,0.03,0.0,single,0.1901,0.2828923566587982,0.41929100468984587,0.07508081104907435,0.03432903066114548,0.9884627377611475,0.5459634976053795,0.52620167
saopaulo,45,SASRec,kappa,4,0.03,0.05,single,0.1901,0.28415101033157253,0.42186411120143263,0.07522774022920953,0.03448599306751301,0.9897100093545369,0.5459240455268006,0.52554256
saopaulo,45,SASRec,kappa,4,0.03,0.1,single,0.1901,0.2855085433429482,0.42372085087298644,0.07531169976071533,0.03448612941563082,0.9897100093545369,0.5456190985916725,0.52534527
saopaulo,45,SASRec,kappa,4,0.03,0.25,single,0.1901,0.2859796409287997,0.42448542687355806,0.0745140842114101,0.03409003726325546,0.9909572809479265,0.5443157230768558,0.523962
saopaulo,45,SASRec,kappa,4,0.03,0.5,single,0.1901,0.2811591510031458,0.4139875922299516,0.0713026321313127,0.03285236627704434,0.9909572809479265,0.5419524847956867,0.522816
saopaulo,45,SASRec,kappa,4,0.03,1.0,single,0.1901,0.2622026356987749,0.38282192672704307,0.06395617312455397,0.029148916321153254,0.9900218272528843,0.5428050497246855,0.5269783
saopaulo,45,SASRec,kappa,4,0.03,1.5,single,0.1901,0.2519534286021006,0.365084597084338,0.05902355064858738,0.0267806460349366,0.9893981914561896,0.5464023164034186,0.53222156
saopaulo,45,B_blind,keps,3,0.01,0.25,double,0.038,0.20040143079867132,0.3918448615427197,0.06452289996221822,0.02839096499418358,0.21078889928281883,0.9582628005854965,0.011945342
saopaulo,45,EASE,keps,3,0.01,0.25,double,0.038,0.21755283331058398,0.3477854283979866,0.040146649315030154,0.01906839247263893,0.3451824134705332,0.9273351067984483,0.14488475
saopaulo,45,AFM,keps,3,0.01,0.25,double,0.038,0.21119610854729035,0.37500915394152073,0.04812980143570799,0.020201768132313763,0.146866230121609,0.973512202478555,0.049664162
saopaulo,45,SASRec,keps,3,0.01,0.25,double,0.038,0.2852572887284809,0.42520564838842817,0.07430418538264556,0.0339793739092549,0.990645463049579,0.5449929665239053,0.5231182
saopaulo,45,B_blind,keps,3,0.03,0.25,double,0.14,0.200550519573019,0.3927173932611124,0.06473279879098275,0.02860141611698032,0.2120361708762083,0.9585190761252327,0.01184669
saopaulo,45,EASE,keps,3,0.03,0.25,double,0.14,0.21600130933240455,0.3645336371806307,0.045729958160166805,0.02113590791105338,0.3819769254755223,0.9174468796591959,0.09489316
saopaulo,45,AFM,keps,3,0.03,0.25,double,0.14,0.20788141128041876,0.3743050188170889,0.04781495319256118,0.02012714802843669,0.14717804801995635,0.9736732859214616,0.048671342
saopaulo,45,SASRec,keps,3,0.03,0.25,double,0.14,0.2853615004872533,0.4262974413133947,0.07438814491415138,0.03402905892218184,0.9909572809479265,0.5458367100733779,0.52273834
saopaulo,45,B_blind,keps,3,0.05,0.25,double,0.2516,0.2009306352055998,0.394656545042897,0.065068636917006,0.02893279555438896,0.21421889616463985,0.9589922549753842,0.011601108
saopaulo,45,EASE,keps,3,0.05,0.25,double,0.2516,0.22214096595497543,0.3699928952158055,0.046065796286190064,0.021264599616988934,0.356096039912691,0.9217224435333862,0.10297845
saopaulo,45,AFM,keps,3,0.05,0.25,double,0.2516,0.20651403845666888,0.37425886586768825,0.047898912724067,0.020216484590988296,0.14593077642656688,0.9738799318747071,0.04809622
saopaulo,45,SASRec,keps,3,0.05,0.25,double,0.2516,0.28535560299364715,0.42745699929070063,0.07455606397716301,0.03422088567207734,0.990645463049579,0.5468207369884945,0.5224466
saopaulo,45,B_blind,keps,3,0.1,0.25,double,0.5989,0.19596125419504298,0.38815042554999907,0.06607615129507577,0.029382422758279028,0.205799812909261,0.9604889363813076,0.01012552
saopaulo,45,EASE,keps,3,0.1,0.25,double,0.5989,0.21272409565747355,0.36219071066788006,0.04554104921427871,0.021363554411058843,0.3246024321796071,0.9390100553385465,0.1280131
saopaulo,45,AFM,keps,3,0.1,0.25,double,0.5989,0.19863262553269484,0.3643881396931299,0.047940892489819906,0.020334344511439846,0.14187714374805113,0.9745883112964433,0.046771757
saopaulo,45,SASRec,keps,3,0.1,0.25,double,0.5989,0.28611167807687965,0.4279771970525865,0.07518576046345661,0.03449030514614475,0.9893981914561896,0.5498351067002729,0.5191763
saopaulo,45,B_blind,keps,4,0.01,0.25,double,0.0569,0.20102175628675156,0.3924465112743598,0.065068636917006,0.028748306211634416,0.21328344246959777,0.9582181347430576,0.012283279
saopaulo,45,EASE,keps,4,0.01,0.25,double,0.0569,0.22208309253380681,0.35278439268911843,0.04256048584582232,0.020036345055761767,0.34580604926722797,0.9218629167046442,0.12013558
saopaulo,45,AFM,keps,4,0.01,0.25,double,0.0569,0.21085888912833345,0.3746780400964851,0.04833970026447253,0.020259821171217676,0.146866230121609,0.9735714663362005,0.050226692
saopaulo,45,SASRec,keps,4,0.01,0.25,double,0.0569,0.2862229435873278,0.4246303630062089,0.07455606397716301,0.03412956751023932,0.9909572809479265,0.543568786935436,0.52470297
saopaulo,45,B_blind,keps,4,0.05,0.25,double,0.2918,0.19969514929780954,0.3907627689104764,0.06532051551152344,0.028995568380105724,0.2145307140629872,0.9590557691697745,0.011724948
saopaulo,45,EASE,keps,4,0.05,0.25,double,0.2918,0.22147137532358752,0.3633759523294676,0.04598183675468425,0.021269688802273666,0.33489242282507015,0.9241764128249583,0.119598255
saopaulo,45,AFM,keps,4,0.05,0.25,double,0.2918,0.20766377483705947,0.3744374085852577,0.048276730615843165,0.020302470860936037,0.1493607733083879,0.9739603348417119,0.04922757
saopaulo,45,SASRec,keps,4,0.05,0.25,double,0.2918,0.28542062005409247,0.424259660537592,0.07413626631963394,0.03420185505151611,0.9903336451512317,0.5438827947978653,0.5257273
saopaulo,45,B_blind,keps,4,0.1,0.25,double,0.5347,0.19941754492872918,0.39175454980080043,0.06578229293480542,0.029439598603856323,0.21078889928281883,0.9600203927151452,0.0112274885
saopaulo,45,EASE,keps,4,0.1,0.25,double,0.5347,0.2227300530107211,0.3759126754982991,0.04845864293410577,0.02222494249242715,0.343311506080449,0.926926177803066,0.100573026
saopaulo,45,AFM,keps,4,0.1,0.25,double,0.5347,0.2047914406594656,0.3728511602764407,0.04844464967885479,0.020493143105931543,0.14468350483317743,0.9745775709167115,0.047884222
saopaulo,45,SASRec,keps,4,0.1,0.25,double,0.5347,0.28625038338696085,0.425154612021421,0.07478695268880399,0.03450906061298163,0.9900218272528843,0.5450537344274147,0.52487725
saopaulo,45,B_blind,keps,5,0.01,0.25,double,0.0822,0.2070521665905619,0.4016881569465629,0.06678980731287519,0.03003217843277629,0.22575615840349236,0.9576705376932546,0.0125918295
saopaulo,45,EASE,keps,5,0.01,0.25,double,0.0822,0.21333715018715366,0.3453838623452912,0.04963407637518716,0.022650908325375745,0.4982850015590895,0.9153098503995349,0.07652281
saopaulo,45,AFM,keps,5,0.01,0.25,double,0.0822,0.21354614135638159,0.3823803023099418,0.0493891944082952,0.020799856666728074,0.14780168381665107,0.9733658846033966,0.049706142
saopaulo,45,SASRec,keps,5,0.01,0.25,double,0.0822,0.29117974618178893,0.4295515241331199,0.07547961882372696,0.03462024475202617,0.990645463049579,0.5428933198071306,0.52506405
saopaulo,45,B_blind,keps,5,0.03,0.25,double,0.2222,0.20453844552633296,0.39733284300506383,0.06582427270055834,0.02976071893685452,0.22388525101340817,0.9581835992843777,0.012083874
saopaulo,45,EASE,keps,5,0.03,0.25,double,0.2222,0.22343259064737922,0.35802828658217434,0.05173306466283251,0.023546016208873744,0.520112254443405,0.9116834675396468,0.07334285
saopaulo,45,AFM,keps,5,0.03,0.25,double,0.2222,0.21208170791889547,0.381035965496481,0.04920028546240712,0.02079104836674124,0.15029622700343,0.9734796789593814,0.049571805
saopaulo,45,SASRec,keps,5,0.03,0.25,double,0.2222,0.29021094229441086,0.42946861636910333,0.07503883128332144,0.03457317527874577,0.9900218272528843,0.5438972723846824,0.5242664
saopaulo,45,B_blind,keps,5,0.05,0.25,double,0.328,0.2015267039192563,0.3945393740773429,0.06569833340329961,0.029501989141652998,0.2192079825381977,0.9590000605676259,0.011609505
saopaulo,45,EASE,keps,5,0.05,0.25,double,0.328,0.22566825904309457,0.36820501776426756,0.05362215412171333,0.02442398377483887,0.4979731836607421,0.9184994826880721,0.062216114
saopaulo,45,AFM,keps,5,0.05,0.25,double,0.328,0.2084364756930877,0.3789136267558798,0.04890642710213677,0.020658604479281636,0.14780168381665107,0.9739892415821896,0.04809832
saopaulo,45,SASRec,keps,5,0.05,0.25,double,0.328,0.28794535209735306,0.42824597021560656,0.07512279081482726,0.03464664825428626,0.9900218272528843,0.5458082209052504,0.5234415
saopaulo,45,B_blind,keps,5,0.1,0.25,double,0.6598,0.19648700573910277,0.38790529869042845,0.06645396918685194,0.029746192945268146,0.2120361708762083,0.9605974973383689,0.010165401
saopaulo,45,EASE,keps,5,0.1,0.25,double,0.6598,0.22129094009617983,0.37868413509777094,0.05328631599569007,0.024376168941653644,0.4633613969441846,0.926515594226333,0.06974308
saopaulo,45,AFM,keps,5,0.1,0.25,double,0.6598,0.19969992927893487,0.3668273460556052,0.04783594307543764,0.02047492155792571,0.1421889616463985,0.974819366251622,0.046547167
saopaulo,45,SASRec,keps,5,0.1,0.25,double,0.6598,0.2870146717490182,0.4271365071009807,0.07556357835523278,0.034715968549373886,0.9897100093545369,0.5477868514896866,0.52191556
saopaulo,45,B_blind,keps,6,0.01,0.25,double,0.0741,0.20644693840606906,0.4009243870266233,0.06649594895260484,0.02986456128385413,0.22762706579357656,0.9578330427147586,0.012703079
saopaulo,45,EASE,keps,6,0.01,0.25,double,0.0741,0.2200008026372587,0.336982144089182,0.04568797839441389,0.021157665502962473,0.45743685687558466,0.9045545859804833,0.12890936
saopaulo,45,AFM,keps,6,0.01,0.25,double,0.0741,0.21430011579791555,0.3795439621554964,0.0484866294446077,0.020451688573993685,0.14967259120673526,0.973310312137688,0.049374502
saopaulo,45,SASRec,keps,6,0.01,0.25,double,0.0741,0.29098702389045716,0.43019532942874456,0.07495487175181563,0.034574815233702746,0.9900218272528843,0.5424321890319399,0.52478904
saopaulo,45,B_blind,keps,6,0.03,0.25,double,0.2805,0.2044935702153483,0.39777308783398185,0.06628605012384031,0.0299097160255839,0.2245088868101029,0.9584629067535939,0.0122727845
saopaulo,45,EASE,keps,6,0.03,0.25,double,0.2805,0.22909132210117047,0.3512423110835899,0.04837468340259994,0.022406893187879785,0.5001559089491737,0.9042738202805518,0.12231854
saopaulo,45,AFM,keps,6,0.03,0.25,double,0.2805,0.21294242989275675,0.37960371892325256,0.04899038663364259,0.02063006304572277,0.1493607733083879,0.9735419548357671,0.049355615
saopaulo,45,SASRec,keps,6,0.03,0.25,double,0.2805,0.29210336473191206,0.43100835653480946,0.07526971999496243,0.034772284027262804,0.9897100093545369,0.5430536230835146,0.52457917
saopaulo,45,B_blind,keps,6,0.05,0.25,double,0.5256,0.2004006603406036,0.3933712671320615,0.06632802988959322,0.029809973573231296,0.21796071094480823,0.9595906767325426,0.011271567
saopaulo,45,EASE,keps,6,0.05,0.25,double,0.5256,0.2288800905866366,0.36681130824477415,0.0522788016176203,0.023974109777489892,0.5054568132210789,0.9100126767896937,0.09163343
saopaulo,45,AFM,keps,6,0.05,0.25,double,0.5256,0.20601326487894003,0.3732099781217569,0.04875949792200159,0.02071648873001477,0.14593077642656688,0.9740665147200733,0.04819067
saopaulo,45,SASRec,keps,6,0.05,0.25,double,0.5256,0.28926427982927744,0.42881097817181185,0.07522774022920953,0.03467181356973199,0.9887745556594949,0.5456823274231399,0.5225264
saopaulo,45,B_blind,keps,6,0.1,0.25,double,0.8801,0.186141223645034,0.3754209744415284,0.0656143738717938,0.029467363518777323,0.19332709697536637,0.9622958792795455,0.008914404
saopaulo,45,EASE,keps,6,0.1,0.25,double,0.8801,0.192684216846656,0.38467334024485933,0.06352937883939941,0.028363388452487245,0.31275335204240723,0.9617636447034212,0.014990974
saopaulo,45,AFM,keps,6,0.1,0.25,double,0.8801,0.186963414129644,0.35276663937975183,0.04783594307543764,0.02047623897475284,0.1350171499844091,0.97555665372284,0.04313841
saopaulo,45,SASRec,keps,6,0.1,0.25,double,0.8801,0.2827049624052272,0.42600532608390246,0.07556357835523278,0.0345067084131707,0.9881509198628001,0.552356149368745,0.51873976
saopaulo,46,B_blind,kappa,4,0.03,0.0,double,0.1946,0.18271442280547429,0.36482953290965103,0.06527853574577054,0.02967541142023857,0.18677892111007172,0.9629923258186934,0.008840939
saopaulo,46,B_blind,kappa,4,0.03,0.05,double,0.1946,0.1881799343135287,0.3744879042235191,0.06536249527727635,0.029601746446100974,0.19114437168693482,0.9625074326896605,0.009057135
saopaulo,46,B_blind,kappa,4,0.03,0.1,double,0.1946,0.19246550017023842,0.38140378932416885,0.06578229293480542,0.02972981014298693,0.19426255067040848,0.9618428604035867,0.009712019
saopaulo,46,B_blind,kappa,4,0.03,0.25,double,0.1946,0.20136623671204568,0.39342000704593383,0.0656143738717938,0.02903231959568196,0.21297162457125038,0.9586151308558517,0.011882372
saopaulo,46,B_blind,kappa,4,0.03,0.5,double,0.1946,0.20528480487845405,0.3883328448402658,0.062465891440325765,0.027419128208186202,0.23854069223573432,0.951231051067436,0.01813316
saopaulo,46,B_blind,kappa,4,0.03,1.0,double,0.1946,0.2034641000692318,0.3671952618139838,0.05591704798287225,0.02457798566026834,0.27034611786716556,0.9385202010834706,0.03182276
saopaulo,46,B_blind,kappa,4,0.03,1.5,double,0.1946,0.20309993095307305,0.36031186142177296,0.05289450484866295,0.023347326431836887,0.2862488306828812,0.9327534876552457,0.03991226
saopaulo,46,B_blind,kappa,4,0.03,0.0,single,0.1946,0.18271442280547429,0.36482953290965103,0.06527853574577054,0.02967541142023857,0.18677892111007172,0.9629923258186934,0.008840939
saopaulo,46,B_blind,kappa,4,0.03,0.05,single,0.1946,0.18844835333001125,0.3750588063052054,0.06536249527727635,0.029601350429774326,0.19114437168693482,0.96246773582729,0.00906553
saopaulo,46,B_blind,kappa,4,0.03,0.1,single,0.1946,0.19237372531120916,0.38118458634952074,0.06578229293480542,0.029669332734392182,0.19457436856875585,0.9617220039697647,0.009781285
saopaulo,46,B_blind,kappa,4,0.03,0.25,single,0.1946,0.2011089185070555,0.39245726908731865,0.06515259644851182,0.0287032925123921,0.21297162457125038,0.9583278672589073,0.011945342
saopaulo,46,B_blind,kappa,4,0.03,0.5,single,0.1946,0.20423108903911008,0.3846898195116502,0.062130053314302505,0.026958383206079444,0.23760523854069224,0.9505695771943816,0.018372443
saopaulo,46,B_blind,kappa,4,0.03,1.0,single,0.1946,0.2018470077445081,0.3608769432993509,0.054321816884261784,0.023900302709142177,0.2709697536638603,0.9373677995718692,0.032712735
saopaulo,46,B_blind,kappa,4,0.03,1.5,single,0.1946,0.20191430583783437,0.35379991596084,0.050585617732253056,0.022629892226748365,0.2856251948861865,0.9316563248132734,0.041180052
saopaulo,46,EASE,kappa,4,0.03,0.0,double,0.1946,0.18217115833555902,0.36875812643813777,0.0680072205197095,0.029927678384747,0.23012160898035547,0.9707047405208686,0.007356954
saopaulo,46,EASE,kappa,4,0.03,0.05,double,0.1946,0.20740453241744755,0.3901503460985857,0.061878174719785066,0.027620093013912175,0.4028687246647958,0.9447118395388052,0.034635406
saopaulo,46,EASE,kappa,4,0.03,0.1,double,0.1946,0.20901112080238543,0.3753565360962989,0.0549934931363083,0.024880046247732712,0.42719052073589026,0.931963222164709,0.051534366
saopaulo,46,EASE,kappa,4,0.03,0.25,double,0.1946,0.21501546770393257,0.36021123628344237,0.04564599862866099,0.021172017994579823,0.38260056127221703,0.9170538249581475,0.096118964
saopaulo,46,EASE,kappa,4,0.03,0.5,double,0.1946,0.21303286657694528,0.32979059627766183,0.03292612960553013,0.015973112288942038,0.30526972248207046,0.9247740936857209,0.1894169
saopaulo,46,EASE,kappa,4,0.03,1.0,double,0.1946,0.20038450173545547,0.2539861968883218,0.022850985824832432,0.01119685025780271,0.23729342064234488,0.9429263184948409,0.32331765
saopaulo,46,EASE,kappa,4,0.03,1.5,double,0.1946,0.18399430676329595,0.21330544385061997,0.02083595706869289,0.009959520710164586,0.2164016214530714,0.9496370870849231,0.37854204
saopaulo,46,EASE,kappa,4,0.03,0.0,single,0.1946,0.18217115833555902,0.36875812643813777,0.0680072205197095,0.029927678384747,0.23012160898035547,0.9707047405208686,0.007356954
saopaulo,46,EASE,kappa,4,0.03,0.05,single,0.1946,0.20679160629803253,0.3872257669937927,0.06040888291843331,0.026978206115441827,0.41378235110695355,0.9429114338077071,0.036169767
saopaulo,46,EASE,kappa,4,0.03,0.1,single,0.1946,0.20809562298721707,0.36891075629109604,0.052726585785651314,0.024027077741502777,0.43062051761771125,0.927319702436634,0.05900256
saopaulo,46,EASE,kappa,4,0.03,0.25,single,0.1946,0.21523074393619074,0.35221625635524834,0.043127212683486564,0.020172869338440907,0.3816651075771749,0.9125652337350758,0.11355527
saopaulo,46,EASE,kappa,4,0.03,0.5,single,0.1946,0.21044869856888987,0.32071040028460257,0.03191861522746036,0.015438882779919269,0.3049579045837231,0.9233080992660321,0.20076405
saopaulo,46,EASE,kappa,4,0.03,1.0,single,0.1946,0.1995904952737177,0.2513660486906866,0.022641086996067896,0.011136198309685192,0.23729342064234488,0.9425764622424861,0.3268041
saopaulo,46,EASE,kappa,4,0.03,1.5,single,0.1946,0.18379313124303545,0.21250265844749588,0.020961896365951613,0.010006355553484112,0.21671343935141876,0.9494857897576623,0.3799232
saopaulo,46,AFM,kappa,4,0.03,0.0,double,0.1946,0.18632175511729415,0.3512200054225211,0.0482137609672138,0.020554225187592312,0.1378235110695354,0.9761779895990974,0.04344906
saopaulo,46,AFM,kappa,4,0.03,0.05,double,0.1946,0.1907638343433586,0.35696077835408535,0.04842365979597834,0.0205944299969008,0.13938260056127222,0.9758649608718344,0.04464338
saopaulo,46,AFM,kappa,4,0.03,0.1,double,0.1946,0.19503817340074678,0.3610947579150465,0.04861256874186642,0.02061035401300717,0.14000623635796694,0.9754683967304372,0.045753743
saopaulo,46,AFM,kappa,4,0.03,0.25,double,0.1946,0.20890198306451904,0.37503854925431396,0.04815079131858444,0.020273019704837626,0.14904895541004054,0.9737556707208752,0.04996852
saopaulo,46,AFM,kappa,4,0.03,0.5,double,0.1946,0.23900452243644144,0.40361773004811174,0.04739515553503212,0.019402141685778976,0.15933894605550358,0.9698228918581728,0.056867886
saopaulo,46,AFM,kappa,4,0.03,1.0,double,0.1946,0.23965379643365883,0.3871182985838483,0.042147684815918726,0.017529415661409725,0.18054256314312442,0.9611636521411833,0.06803241
saopaulo,46,AFM,kappa,4,0.03,1.5,double,0.1946,0.24122580655738596,0.380617793752455,0.039544939339238486,0.016554710367923036,0.19270346117867165,0.9575218138683159,0.071900845
saopaulo,46,AFM,kappa,4,0.03,0.0,single,0.1946,0.18632175511729415,0.3512200054225211,0.0482137609672138,0.020554225187592312,0.1378235110695354,0.9761779895990974,0.04344906
saopaulo,46,AFM,kappa,4,0.03,0.05,single,0.1946,0.19078201020711266,0.3569465459525904,0.04842365979597834,0.020594238182861376,0.1387589647645775,0.9758555308053398,0.044634987
saopaulo,46,AFM,kappa,4,0.03,0.1,single,0.1946,0.1949691574276462,0.36105126645325564,0.04873850803912514,0.020641610421464084,0.13719987527284067,0.975409241520143,0.04576634
saopaulo,46,AFM,kappa,4,0.03,0.25,single,0.1946,0.20929773162527548,0.3751715408539369,0.04806683178707863,0.02023383443283836,0.14780168381665107,0.9735968217481943,0.049901344
saopaulo,46,AFM,kappa,4,0.03,0.5,single,0.1946,0.24185305214960734,0.404083667153012,0.04705931740900886,0.019186206682225263,0.1602743997505457,0.9694420357675719,0.056848995
saopaulo,46,AFM,kappa,4,0.03,1.0,single,0.1946,0.24129515799273338,0.38306239544895254,0.040846312077578606,0.01684172208324499,0.18303710632990333,0.9603101892352806,0.06966332
saopaulo,46,AFM,kappa,4,0.03,1.5,single,0.1946,0.23959728263450794,0.3662063153354723,0.0378657487091222,0.015637350445894524,0.19519800436545057,0.9563842669367508,0.07554889
saopaulo,46,SASRec,kappa,4,0.03,0.0,double,0.1946,0.2828923566587982,0.41929100468984587,0.07508081104907435,0.03432903066114548,0.9884627377611475,0.5459634976053795,0.52620167
saopaulo,46,SASRec,kappa,4,0.03,0.05,double,0.1946,0.28449229283015487,0.4218994876331091,0.07518576046345661,0.03444752757424296,0.9893981914561896,0.5456774238932829,0.5258448
saopaulo,46,SASRec,kappa,4,0.03,0.1,double,0.1946,0.2851468847557112,0.4233742314451419,0.07543763905797406,0.034492139906959846,0.9897100093545369,0.5452488454353588,0.5259183
saopaulo,46,SASRec,kappa,4,0.03,0.25,double,0.1946,0.28685106570023755,0.4248665042116951,0.07447210444565719,0.03419863404281522,0.9909572809479265,0.5432362828431943,0.52558035
saopaulo,46,SASRec,kappa,4,0.03,0.5,double,0.1946,0.2821084793774444,0.41613778599453116,0.07256202510389992,0.03338117895124279,0.9918927346429685,0.5400118087889869,0.52463794
saopaulo,46,SASRec,kappa,4,0.03,1.0,double,0.1946,0.26707584645547616,0.39128919464746054,0.06647495906972839,0.03041246845290807,0.9909572809479265,0.5390907135613767,0.5284854
saopaulo,46,SASRec,kappa,4,0.03,1.5,double,0.1946,0.25635911101103837,0.3749413962341621,0.06225599261156123,0.02829160766476975,0.9900218272528843,0.5414800992021003,0.53301495
saopaulo,46,SASRec,kappa,4,0.03,0.0,single,0.1946,0.2828923566587982,0.41929100468984587,0.07508081104907435,0.03432903066114548,0.9884627377611475,0.5459634976053795,0.52620167
saopaulo,46,SASRec,kappa,4,0.03,0.05,single,0.1946,0.28430982583694975,0.4221960099896669,0.07522774022920953,0.03448776026010908,0.9897100093545369,0.545931170436841,0.5255279
saopaulo,46,SASRec,kappa,4,0.03,0.1,single,0.1946,0.285682410473533,0.42405485937218285,0.07535367952646824,0.03447895541263278,0.9897100093545369,0.545647729132257,0.52525926
saopaulo,46,SASRec,kappa,4,0.03,0.25,single,0.1946,0.2865601182882573,0.4251592398395436,0.0745140842114101,0.034155133613957646,0.9912690988462738,0.5443180819024835,0.52401453
saopaulo,46,SASRec,kappa,4,0.03,0.5,single,0.1946,0.28169075840746827,0.415551642223674,0.07218420721212376,0.03314767122124595,0.9912690988462738,0.5420225112861363,0.5226649
saopaulo,46,SASRec,kappa,4,0.03,1.0,single,0.1946,0.26208314173390806,0.38352021255940033,0.06487972797111792,0.029292368329576976,0.9900218272528843,0.542995196988578,0.5261366
saopaulo,46,SASRec,kappa,4,0.03,1.5,single,0.1946,0.25124874653350854,0.3654486832420636,0.05944334830611645,0.026819916591499265,0.9893981914561896,0.5464244542830075,0.53156453
saopaulo,46,B_blind,keps,3,0.01,0.25,double,0.027,0.1988144954808567,0.38374149315741485,0.06532051551152344,0.02822385190002962,0.20860617399438727,0.9583712987103545,0.013179547
saopaulo,46,EASE,keps,3,0.01,0.25,double,0.027,0.2090896877331124,0.3529681996583989,0.04656955347522495,0.02156111369339508,0.2762706579357655,0.9476745284544599,0.1195059
saopaulo,46,AFM,keps,3,0.01,0.25,double,0.027,0.22429962692836597,0.38745146193356417,0.04840266991310189,0.019927774191553657,0.1431244153414406,0.9739036497224052,0.053249232
saopaulo,46,SASRec,keps,3,0.01,0.25,double,0.027,0.2818224248999023,0.41533785664936756,0.07430418538264556,0.03399141938644465,0.9903336451512317,0.5389017496373107,0.5329646
saopaulo,46,B_blind,keps,3,0.03,0.25,double,0.0849,0.1993343904296992,0.38472901874350895,0.06544645480878217,0.028344902144700715,0.20860617399438727,0.9585498534327594,0.013026322
saopaulo,46,EASE,keps,3,0.03,0.25,double,0.0849,0.20997582213209004,0.35629859015772275,0.04799686551082379,0.022200959149804817,0.29747427502338636,0.9470422335947637,0.11134292
saopaulo,46,AFM,keps,3,0.03,0.25,double,0.0849,0.2242893480267088,0.38791755782316706,0.04806683178707863,0.01982978774096059,0.14281259744309324,0.9739955850167028,0.05330591
saopaulo,46,SASRec,keps,3,0.03,0.25,double,0.0849,0.28213228341907864,0.41512530707866,0.07457705386003946,0.03407950600693415,0.9903336451512317,0.5385365701814044,0.53378737
saopaulo,46,B_blind,keps,3,0.05,0.25,double,0.1407,0.1998198361268635,0.38539639215060667,0.06574031316905252,0.028516098551452814,0.20860617399438727,0.9587802106886818,0.012850008
saopaulo,46,EASE,keps,3,0.05,0.25,double,0.1407,0.21105471865249653,0.3586271890892602,0.04820676433958832,0.02219241664918265,0.2952915497349548,0.9473851141635605,0.119144864
