dataset,backbone,method,min_rawlsiano,quartile_basso,divario,media,min_lo,q25_lo,divario_lo,media_lo,min_hi,q25_hi,divario_hi,media_hi
kuairand,FPMC,Steck-b,0.1030419788433593,0.1044615071904409,-0.0101097736518122,0.1131517524951715,0.0999198165667599,0.1023888408325164,-0.0121172075082756,0.1105491679544615,0.103655024914658,0.1056788668315646,-0.0085473310282328,0.1137261219579277
kuairand,SASRec,BASE,0.1096889303382214,0.1147531510407704,-0.0101041627641045,0.1197930931023258,0.1064618472849609,0.112347349031722,-0.012477752989883,0.1170549726132339,0.1115911622407975,0.1156982800436926,-0.0071939065574652,0.1204397971398177
kuairand,SASRec,SIT,0.1052952965479949,0.1134350477392049,-0.0121741611897574,0.1174694577377523,0.1021950789709223,0.1106760073580519,-0.0143785504348089,0.1147332777954818,0.1073180968116759,0.1140211420617457,-0.0092482939454548,0.1182999110561446
kuairand,SASRec,Steck-b,0.1102012148176077,0.115392201139331,-0.0099458751685151,0.1201470899861228,0.1070257472763732,0.1128808293052803,-0.0122424142839796,0.1172112777906809,0.1118909217444055,0.1163524665441931,-0.0071729458017721,0.1211967155810363
ml1m,B_blind,BASE,0.1214732794291083,0.1231679658113596,-0.009181338495562,0.1306546179246704,0.118253696739428,0.123179540851408,-0.0135672775400593,0.1295114633178074,0.1233622466411965,0.1289783660103927,-0.0081522081056976,0.1337300045150933
ml1m,B_blind,SIT,0.1109254770255077,0.1168679807436248,-0.0142054058121039,0.1251308828376117,0.1090352149861643,0.1140245620865409,-0.0161870494519648,0.1240529532293475,0.1154898217618493,0.1198270717916429,-0.0111327363506211,0.1282267741302185
ml1m,B_blind,Steck-b,0.1221388253429151,0.1229344823175401,-0.008652228952553,0.1307910542954681,0.118761181939732,0.1229484788639505,-0.0130613619070208,0.1294113099883561,0.1237368383467815,0.1290107552726529,-0.0080082167380347,0.1341274629404012
ml1m,B_full,BASE,0.0920780474953868,0.212974514593399,-0.1160141939704806,0.2080922414658675,0.0888218250144521,0.2060255719537788,-0.1200763258564735,0.2041577171927005,0.0968845817992073,0.220583889912831,-0.1096561776165707,0.2113985793563289
ml1m,B_full,SIT,0.0918123374803323,0.2037435301260108,-0.1124834696630475,0.2042958071433799,0.0885746450271813,0.1939895096290586,-0.1162893109741256,0.2004931853338561,0.0966664997093148,0.2103751531255727,-0.1068930498354145,0.2082241452247033
ml1m,B_full,Steck-b,0.0926449995339233,0.2115043451565521,-0.1146337941038754,0.2072787936377988,0.08967192236101,0.2057612039448753,-0.1184612022514968,0.2033809844571949,0.0979078149283623,0.2201079314706296,-0.1080377402424994,0.2109764349393974
