dataset,backbone,seed,method,situation,n_requests,n_users,macroCatMRR,microCatMRR,n_cats_supported,low_support
nyc_tist,B_blind,43,Steck-b,2,3009,715,0.3259063398079334,0.34754543692775436,9,False
nyc_tist,B_blind,43,Steck-b,3,1945,455,0.3235728766180933,0.3937027502291496,7,False
nyc_tist,B_blind,43,Steck-b,4,2084,562,0.31394910662454734,0.33223531794839134,8,False
nyc_tist,B_blind,43,Steck-b,5,1277,328,0.3274964043515581,0.2941318853511468,7,False
nyc_tist,B_blind,43,Steck-b,6,1749,486,0.3408495817860171,0.37825393430515863,7,False
nyc_tist,B_blind,43,Steck-b,7,2878,695,0.2832533489354511,0.3471332591934973,9,False
nyc_tist,B_full,43,BASE,0,1139,217,0.31711748145125984,0.5676714472576154,7,False
nyc_tist,B_full,43,BASE,1,3621,925,0.3256851512228234,0.3319538334205741,9,False
nyc_tist,B_full,43,BASE,2,3009,715,0.3437306659127148,0.3889027641768645,9,False
nyc_tist,B_full,43,BASE,3,1945,455,0.3482225970822497,0.40316742290378743,7,False
nyc_tist,B_full,43,BASE,4,2084,562,0.3617270492802436,0.3499343046975421,8,False
nyc_tist,B_full,43,BASE,5,1277,328,0.39292316530320315,0.3478355933729463,7,False
nyc_tist,B_full,43,BASE,6,1749,486,0.35312328449472025,0.4142570384072383,7,False
nyc_tist,B_full,43,BASE,7,2878,695,0.35063772347153144,0.3952854819074642,9,False
nyc_tist,B_full,43,SIT,0,1139,217,0.27241266544979503,0.5595943153613506,7,False
nyc_tist,B_full,43,SIT,1,3621,925,0.33968748117229036,0.36702263799912066,9,False
nyc_tist,B_full,43,SIT,2,3009,715,0.32704489636236006,0.4091179440273797,9,False
nyc_tist,B_full,43,SIT,3,1945,455,0.3093338593529486,0.3823156635096236,7,False
nyc_tist,B_full,43,SIT,4,2084,562,0.34049480591737313,0.3472322679163796,8,False
nyc_tist,B_full,43,SIT,5,1277,328,0.39354605538047766,0.3457136382582656,7,False
nyc_tist,B_full,43,SIT,6,1749,486,0.31817690822749345,0.3994383879324987,7,False
nyc_tist,B_full,43,SIT,7,2878,695,0.3441748410218833,0.4262605771235883,9,False
nyc_tist,B_full,43,Steck-b,0,1139,217,0.3071773955999633,0.5585350874293499,7,False
nyc_tist,B_full,43,Steck-b,1,3621,925,0.3389519938426864,0.3535365734457045,9,False
nyc_tist,B_full,43,Steck-b,2,3009,715,0.354861241941903,0.3966830538048772,9,False
nyc_tist,B_full,43,Steck-b,3,1945,455,0.3443934000944914,0.40091648408170094,7,False
nyc_tist,B_full,43,Steck-b,4,2084,562,0.368934975543189,0.3597404035916096,8,False
nyc_tist,B_full,43,Steck-b,5,1277,328,0.4038442743863428,0.3587864789962331,7,False
nyc_tist,B_full,43,Steck-b,6,1749,486,0.3650927376743591,0.4195713966252018,7,False
nyc_tist,B_full,43,Steck-b,7,2878,695,0.36134450996454986,0.41524540163740453,9,False
nyc_tist,EASE,43,BASE,0,1139,217,0.2663881641239593,0.553349287538952,7,False
nyc_tist,EASE,43,BASE,1,3621,925,0.20754107693291632,0.20897318508556872,9,False
nyc_tist,EASE,43,BASE,2,3009,715,0.20992872942333335,0.23593470707914915,9,False
nyc_tist,EASE,43,BASE,3,1945,455,0.26249674041027193,0.32667053487547604,7,False
nyc_tist,EASE,43,BASE,4,2084,562,0.24466888097489314,0.23658311412249347,8,False
nyc_tist,EASE,43,BASE,5,1277,328,0.25369694806320886,0.23896650014511936,7,False
nyc_tist,EASE,43,BASE,6,1749,486,0.26616043759362035,0.3741259845189423,7,False
nyc_tist,EASE,43,BASE,7,2878,695,0.20963159744490045,0.2091608753761129,9,False
nyc_tist,EASE,43,SIT,0,1139,217,0.14332876007545875,0.5069296375266524,7,False
nyc_tist,EASE,43,SIT,1,3621,925,0.18221665842636492,0.33939742166257514,9,False
nyc_tist,EASE,43,SIT,2,3009,715,0.1273708476993836,0.29974972905195396,9,False
nyc_tist,EASE,43,SIT,3,1945,455,0.1617819391989821,0.2850966161275998,7,False
nyc_tist,EASE,43,SIT,4,2084,562,0.15752463296796493,0.24111430110116103,8,False
nyc_tist,EASE,43,SIT,5,1277,328,0.21356440875169472,0.19100884449536232,7,False
nyc_tist,EASE,43,SIT,6,1749,486,0.1629460881270553,0.32439356085085974,7,False
nyc_tist,EASE,43,SIT,7,2878,695,0.12359444916906738,0.3055166297544018,9,False
nyc_tist,EASE,43,Steck-b,0,1139,217,0.25236816741723284,0.5143437950771252,7,False
nyc_tist,EASE,43,Steck-b,1,3621,925,0.2911856269774807,0.25768085092469295,9,False
nyc_tist,EASE,43,Steck-b,2,3009,715,0.2988943169576597,0.30200689094969874,9,False
nyc_tist,EASE,43,Steck-b,3,1945,455,0.28589150721482454,0.344353071527636,7,False
nyc_tist,EASE,43,Steck-b,4,2084,562,0.3210009195545013,0.2999535098091733,8,False
nyc_tist,EASE,43,Steck-b,5,1277,328,0.2998246909081611,0.27191936124461075,7,False
nyc_tist,EASE,43,Steck-b,6,1749,486,0.2949010396656905,0.3617880137600385,7,False
nyc_tist,EASE,43,Steck-b,7,2878,695,0.28155740041856026,0.297474943959108,9,False
nyc_tist,DeepFM,43,BASE,0,1139,217,0.3029770512336298,0.5232536714333589,7,False
nyc_tist,DeepFM,43,BASE,1,3621,925,0.2769068622507147,0.23816341491530532,9,False
nyc_tist,DeepFM,43,BASE,2,3009,715,0.28146232191123954,0.25944043577123443,9,False
nyc_tist,DeepFM,43,BASE,3,1945,455,0.27782516733786017,0.31884705825142123,7,False
nyc_tist,DeepFM,43,BASE,4,2084,562,0.2936388529286097,0.29649786475757267,8,False
nyc_tist,DeepFM,43,BASE,5,1277,328,0.318936166501615,0.25788939198927413,7,False
nyc_tist,DeepFM,43,BASE,6,1749,486,0.295402167390595,0.36064779835682975,7,False
nyc_tist,DeepFM,43,BASE,7,2878,695,0.24653536409483806,0.2911659882453651,9,False
nyc_tist,DeepFM,43,SIT,0,1139,217,0.19657969829345576,0.5297497634261049,7,False
nyc_tist,DeepFM,43,SIT,1,3621,925,0.2557328944238949,0.26434759552034043,9,False
nyc_tist,DeepFM,43,SIT,2,3009,715,0.22998182561844704,0.33143649045768536,9,False
nyc_tist,DeepFM,43,SIT,3,1945,455,0.21531311102772963,0.3048740343050195,7,False
nyc_tist,DeepFM,43,SIT,4,2084,562,0.23228681989174244,0.272087357028405,8,False
nyc_tist,DeepFM,43,SIT,5,1277,328,0.30888177870982464,0.24566967102363527,7,False
nyc_tist,DeepFM,43,SIT,6,1749,486,0.21446356093624358,0.34135972871820597,7,False
nyc_tist,DeepFM,43,SIT,7,2878,695,0.18282039458291738,0.31249400418361545,9,False
nyc_tist,DeepFM,43,Steck-b,0,1139,217,0.28758366885465964,0.5212725486574893,7,False
